date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2026-01-16,239.08,239.57,236.41,239.12,45888283,3.0241379,2.8037512,0.2203867
2026-01-20,233.76,235.09,229.34,231.0,47737854,2.1799735,2.6789956,-0.4990221
2026-01-21,231.08,232.3,226.88,231.31,47276090,1.5184776,2.446892,-0.9284145
2026-01-22,234.04,235.72,230.9,234.34,31913325,1.2246163,2.2024369,-0.9778206
2026-01-23,234.96,240.45,234.57,239.16,33778478,1.3649288,2.0349353,-0.6700065
2026-01-26,239.98,240.95,237.54,238.42,32825530,1.4002742,1.908003,-0.5077289
2026-01-27,239.68,244.88,238.08,244.68,38029216,1.9113821,1.9086788,0.0027032
2026-01-28,246.36,247.78,241.53,243.01,40882657,2.1568212,1.9583073,0.1985139
2026-01-29,242.82,243.0,236.74,241.73,47229643,2.2224295,2.0111318,0.2112977
2026-01-30,239.89,243.32,237.64,239.3,46585024,2.0546589,2.0198372,0.0348217
2026-02-02,238.31,245.63,238.17,242.96,37546102,2.1917657,2.0542229,0.1375428
2026-02-03,244.98,246.35,235.45,238.62,53831298,1.9279973,2.0289778,-0.1009805
2026-02-04,238.86,238.86,231.82,232.99,51299947,1.2502528,1.8732328,-0.6229799
2026-02-05,224.91,226.31,220.38,222.69,103509230,-0.1166438,1.4752575,-1.5919013
2026-02-06,202.7,211.44,200.31,210.32,179210851,-2.1730256,0.7456008,-2.9186265
2026-02-09,208.97,212.81,203.35,208.72,91178443,-3.8870225,-0.1809238,-3.7060986
2026-02-10,208.8,212.65,206.41,206.96,67175031,-5.3259998,-1.209939,-4.1160608
2026-02-11,208.06,208.57,202.49,204.08,65545455,-6.6224521,-2.2924416,-4.3300105
2026-02-12,203.96,203.96,197.56,199.6,83975393,-7.9201005,-3.4179734,-4.5021271
2026-02-13,198.88,201.16,197.28,198.79,66321593,-8.9111344,-4.5166056,-4.3945288
2026-02-17,198.12,201.74,196.0,201.15,69879200,-9.397772,-5.4928389,-3.9049331
2026-02-18,202.07,206.86,201.51,204.79,51003299,-9.3815732,-6.2705857,-3.1109875
2026-02-19,203.8,205.64,202.81,204.86,35669611,-9.2563854,-6.8677457,-2.3886397
2026-02-20,204.76,211.17,203.75,210.11,65881611,-8.6340144,-7.2209994,-1.413015
2026-02-23,208.1,208.43,203.11,205.27,53581508,-8.4341054,-7.4636206,-0.9704848
2026-02-24,205.47,210.36,203.25,208.56,41137162,-7.9189162,-7.5546797,-0.3642364
2026-02-25,210.46,211.59,208.93,210.64,41346376,-7.2591079,-7.4955654,0.2364574
