date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2025-12-15,116.92,117.45,115.64,116.79,18713743,3.2296132,2.7428484,0.4867648
2025-12-16,116.58,116.88,114.95,115.42,19642346,3.1357937,2.8214374,0.3143563
2025-12-17,115.2,116.39,115.07,115.66,16177750,3.0456981,2.8662896,0.1794086
2025-12-18,115.01,116.48,114.61,114.83,21476675,2.8741908,2.8678698,0.006321
2025-12-19,115.14,115.28,113.52,114.36,50043755,2.6695718,2.8282102,-0.1586384
2025-12-22,114.01,114.32,112.22,112.6,21473912,2.3384364,2.7302555,-0.391819
2025-12-23,111.99,112.35,110.7,110.9,20319917,1.9167385,2.5675521,-0.6508136
2025-12-24,110.9,111.71,110.55,111.61,9009629,1.6211434,2.3782703,-0.757127
2025-12-26,111.72,111.97,111.36,111.74,9003791,1.3814476,2.1789058,-0.7974582
2025-12-29,111.59,112.78,111.57,112.53,12979573,1.2409286,1.9913103,-0.7503817
2025-12-30,111.89,112.69,111.84,111.92,11730590,1.0680329,1.8066548,-0.738622
2025-12-31,111.73,112.25,111.32,111.41,11487434,0.8797181,1.6212675,-0.7415494
2026-01-02,111.42,112.79,111.12,112.76,14306560,0.8298451,1.462983,-0.6331379
2026-01-05,112.82,113.73,112.15,112.71,19557620,0.7773253,1.3258515,-0.5485262
2026-01-06,112.4,114.79,111.99,114.34,20120817,0.8573474,1.2321507,-0.3748033
2026-01-07,114.18,114.73,112.1,112.72,23306003,0.7810417,1.1419289,-0.3608872
2026-01-08,111.29,113.47,109.81,113.07,24058262,0.7402774,1.0615986,-0.3213212
2026-01-09,112.26,115.46,112.26,114.53,21902859,0.8163707,1.012553,-0.1961823
2026-01-12,117.5,118.84,116.41,117.97,49182081,1.1411004,1.0382625,0.102838
2026-01-13,117.89,120.51,117.73,120.36,31222058,1.5731697,1.1452439,0.4279257
2026-01-14,120.19,121.24,119.03,120.04,32764044,1.8682305,1.2898412,0.5783893
2026-01-15,119.98,120.87,118.73,119.2,34559430,2.0111046,1.4340939,0.5770107
2026-01-16,118.67,120.6,116.9,119.7,415144621,2.1400104,1.5752772,0.5647332
2026-01-20,120.89,121.62,117.61,118.71,45333984,2.1376431,1.6877504,0.4498927
2026-01-21,118.08,120.49,117.54,119.36,34811697,2.1632796,1.7828562,0.3804234
2026-01-22,119.29,119.52,117.65,117.83,24547334,2.0366612,1.8336172,0.2030439
2026-01-23,118.17,118.61,117.14,117.73,20806906,1.9062717,1.8481481,0.0581235
2026-01-26,117.81,118.85,117.39,117.64,19552228,1.7752112,1.8335607,-0.0583495
2026-01-27,117.5,117.63,115.48,116.94,22968630,1.5964578,1.7861402,-0.1896823
2026-01-28,116.64,117.46,115.86,116.57,16341996,1.4086999,1.7106521,-0.3019522
2026-01-29,116.45,117.66,116.07,117.41,16381111,1.3125511,1.6310319,-0.3184808
2026-01-30,116.9,119.41,116.6,119.14,22215386,1.3602687,1.5768793,-0.2166106
2026-02-02,119.5,124.2,119.05,124.06,31210059,1.7746313,1.6164297,0.1582016
2026-02-03,123.65,128.16,123.65,127.71,32018678,2.3702187,1.7671875,0.6030312
2026-02-04,128.13,129.41,127.09,128.0,27531790,2.8329699,1.980344,0.8526259
2026-02-05,128.58,129.6,126.56,126.94,30517793,3.0786813,2.2000114,0.8786699
