date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2026-03-31,278.04,288.08,277.09,287.56,43875400,-8.0626858,-5.9653437,-2.0973421
2026-04-01,290.83,300.52,290.41,297.39,37684462,-6.9247788,-6.1572307,-0.7675481
2026-04-02,290.69,298.08,289.45,295.77,21666465,-6.0835722,-6.142499,0.0589268
2026-04-06,295.87,300.62,295.18,299.99,16945494,-5.0185406,-5.9177073,0.8991668
2026-04-07,302.73,305.63,297.72,305.46,23205361,-3.6905694,-5.4722798,1.7817103
2026-04-08,320.44,322.08,315.02,317.32,33547140,-1.6619816,-4.7102201,3.0482385
2026-04-09,315.9,319.54,311.06,318.49,23739173,0.0396412,-3.7602479,3.799889
2026-04-10,320.02,321.83,316.32,317.24,19152630,1.2726545,-2.7536674,4.0263219
2026-04-13,317.14,321.63,315.47,321.31,18866424,2.5488598,-1.6931619,4.2420218
2026-04-14,324.79,333.29,323.75,332.91,27721351,4.4450451,-0.4655205,4.9105656
2026-04-15,332.89,337.48,330.9,337.12,24918842,6.2158449,0.8707526,5.3450924
2026-04-16,338.75,339.88,334.52,336.02,20541487,7.4446386,2.1855298,5.2591089
2026-04-17,337.65,342.32,336.24,341.68,25581881,8.7740395,3.5032317,5.2708078
2026-04-20,340.76,341.4,336.61,337.42,18784226,9.3757748,4.6777403,4.6980345
2026-04-21,337.68,339.34,331.35,332.29,23123795,9.3311426,5.6084208,3.7227218
2026-04-22,337.02,339.82,335.17,339.32,20293014,9.7506343,6.4368635,3.3137708
2026-04-23,341.18,341.96,336.18,338.89,18650256,9.9338756,7.1362659,2.7976096
2026-04-24,338.72,345.27,335.39,344.4,26426061,10.4037782,7.7897684,2.6140099
2026-04-27,345.98,353.18,342.73,350.34,28576887,11.1272202,8.4572587,2.6699614
2026-04-28,348.55,352.42,346.12,349.78,27824052,11.5225411,9.0703152,2.4522259
2026-04-29,347.56,355.79,344.21,349.94,35376328,11.7137181,9.5989958,2.1147223
2026-04-30,374.07,385.84,365.82,384.8,72039993,14.5108656,10.5813697,3.9294958
2026-05-01,381.63,386.76,379.05,385.69,30105226,16.6079941,11.7866946,4.8212995
2026-05-04,385.63,387.38,379.79,383.25,26298574,17.8671347,13.0027826,4.8643521
2026-05-05,386.23,392.82,384.02,388.43,23878626,19.0632462,14.2148753,4.8483709
2026-05-06,394.24,399.85,392.76,398.04,31308476,20.5497353,15.4818473,5.067888
2026-05-07,399.92,400.1,392.68,397.99,24433490,21.4761899,16.6807159,4.7954741
2026-05-08,397.0,402.0,396.36,400.8,21461849,22.1814613,17.7808649,4.4005964
2026-05-11,393.64,397.44,388.47,388.64,30753738,21.5112157,18.5269351,2.9842806
2026-05-12,387.34,388.52,382.77,387.35,26017488,20.6380464,18.9491574,1.6888891
2026-05-13,385.6,403.7,385.0,402.62,28144555,20.9368677,19.3466994,1.5901683
2026-05-14,397.28,402.93,395.84,401.07,21136716,20.8087434,19.6391082,1.1696352
2026-05-15,396.32,399.54,393.18,396.78,20309702,20.1290022,19.737087,0.3919152
2026-05-18,395.68,408.61,394.53,396.94,26837196,19.3798147,19.6656326,-0.2858179
2026-05-19,396.96,397.15,386.11,387.66,39545672,17.8317069,19.2988474,-1.4671405
2026-05-20,387.7,393.86,382.9,388.91,31744404,16.5153067,18.7421393,-2.2268326
2026-05-21,385.7,392.5,383.02,387.66,24852843,15.1960153,18.0329145,-2.8368992
2026-05-22,387.34,388.74,381.77,382.97,20442123,13.6150774,17.1493471,-3.5342697
2026-05-26,384.51,389.26,382.6,388.88,27747388,12.6927463,16.2580269,-3.5652806
2026-05-27,386.66,393.88,385.9,388.83,23087287,11.8214869,15.3707189,-3.549232
2026-05-28,388.0,391.87,385.16,390.13,24357455,11.1078622,14.5181476,-3.4102854
2026-05-29,385.24,385.24,378.46,380.34,44415846,9.6412005,13.5427582,-3.9015577
2026-06-01,376.52,378.56,373.52,376.37,28672120,8.0655402,12.4473146,-4.3817744
2026-06-02,366.59,373.54,358.44,361.85,50412300,5.5808429,11.0740202,-5.4931773
2026-06-03,362.03,366.45,358.08,358.99,55441583,3.3423953,9.5276952,-6.1853
2026-06-04,358.9,373.25,358.21,372.19,44055520,2.6035272,8.1428616,-5.5393344
2026-06-05,366.34,372.08,364.12,368.53,37471206,1.7030064,6.8548906,-5.1518842
2026-06-08,365.18,366.2,360.53,363.31,27942464,0.5616524,5.596243,-5.0345906
2026-06-09,367.09,372.08,357.3,364.26,29535072,-0.263188,4.4243568,-4.6875447
2026-06-10,363.19,368.56,355.2,356.38,32357132,-1.5350351,3.2324784,-4.7675135
2026-06-11,355.92,358.8,346.36,357.77,35538165,-2.4031201,2.1053587,-4.5084788
2026-06-12,362.62,366.57,354.94,359.68,24731019,-2.903493,1.1035884,-4.0070813
2026-06-15,367.93,372.99,366.55,369.35,27727493,-2.4910388,0.3846629,-2.8757017
2026-06-16,369.6,376.0,367.06,373.25,24876095,-1.8283919,-0.057948,-1.7704438
2026-06-17,369.12,372.33,362.02,363.79,24543644,-2.0430316,-0.4549647,-1.5880668
2026-06-18,365.75,369.48,358.67,368.03,44470070,-1.8496805,-0.7339079,-1.1157726
2026-06-22,357.94,358.92,341.72,349.68,52814764,-3.1409334,-1.215313,-1.9256204
2026-06-23,340.69,349.29,340.2,346.13,34007652,-4.3999955,-1.8522495,-2.547746
2026-06-24,349.04,353.48,341.93,345.29,44997277,-5.4033063,-2.5624609,-2.8408454
2026-06-25,336.73,345.57,335.84,343.71,44564576,-6.2538398,-3.3007366,-2.9531031
2026-06-26,342.55,346.36,330.2,337.39,114706326,-7.3531029,-4.1112099,-3.241893
2026-06-29,341.82,354.35,340.67,353.65,34213932,-6.8334588,-4.6556597,-2.1777991
2026-06-30,353.86,358.62,350.4,357.37,35237231,-6.051704,-4.9348685,-1.1168354
2026-07-01,358.37,362.97,356.43,361.21,26736445,-5.0639279,-4.9606804,-0.1032475
2026-07-02,359.48,364.2,353.42,359.91,25999346,-4.3360244,-4.8357492,0.4997248
2026-07-06,361.55,367.93,357.38,366.46,26915808,-3.1938092,-4.5073612,1.313552
2026-07-07,369.07,373.16,365.5,367.03,24045581,-2.2170444,-4.0492978,1.8322535
2026-07-08,364.76,367.84,358.02,361.92,22094769,-1.8341427,-3.6062668,1.7721241
2026-07-09,354.31,359.65,351.08,358.89,24729093,-1.754956,-3.2360046,1.4810487
2026-07-10,357.52,357.82,352.75,357.18,18146146,-1.8093259,-2.9506689,1.141343
2026-07-13,356.19,358.13,351.75,352.51,15901732,-2.2038399,-2.8013031,0.5974632
