date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2026-03-30,260.18,262.33,256.67,261.79,7774686,-7.3291912,-5.7207072,-1.608484
2026-03-31,263.0,271.88,262.61,270.59,9170779,-6.9060242,-5.9577706,-0.9482536
2026-04-01,274.21,275.3,270.76,273.98,5473399,-6.2253546,-6.0112874,-0.2140672
2026-04-02,272.29,279.04,271.53,277.26,6407008,-5.3594698,-5.8809239,0.5214541
2026-04-06,277.88,283.3,277.25,281.36,7097033,-4.292928,-5.5633247,1.2703967
2026-04-07,308.85,312.43,300.75,307.73,22099830,-1.3048063,-4.711621,3.4068148
2026-04-08,312.0,312.97,304.83,305.98,9645031,0.9115832,-3.5869802,4.4985634
2026-04-09,305.82,307.88,304.14,306.91,5742017,2.7118703,-2.3272101,5.0390804
2026-04-10,307.95,310.37,304.2,304.33,5212893,3.8856351,-1.084641,4.9702762
2026-04-13,303.25,313.32,302.92,313.0,7972223,5.4525947,0.2228061,5.2297886
2026-04-14,312.51,319.62,312.51,314.19,5864506,6.7130605,1.520857,5.1922035
2026-04-15,316.0,317.76,311.14,314.05,5041157,7.6129347,2.7392725,4.8736622
2026-04-16,315.0,318.61,313.11,316.4,5205638,8.4186716,3.8751523,4.5435193
2026-04-17,320.05,325.27,317.14,324.63,9414685,9.610532,5.0222283,4.5883037
2026-04-20,324.19,325.4,320.12,323.48,9050575,10.3430661,6.0863958,4.2566702
2026-04-21,353.01,357.68,345.23,346.01,26097320,12.596384,7.3883935,5.2079906
2026-04-22,350.88,358.56,349.1,353.52,11807254,14.8173439,8.8741836,5.9431603
2026-04-23,354.68,356.85,350.5,354.56,7255802,16.4715165,10.3936501,6.0778663
2026-04-24,356.49,358.28,351.38,354.92,8554577,17.608529,11.8366259,5.7719031
2026-04-27,353.91,356.49,348.95,354.69,7256096,18.2803362,13.125368,5.1549682
2026-04-28,356.84,369.63,355.72,366.77,10604095,19.5620047,14.4126953,5.1493094
2026-04-29,366.0,370.84,365.01,370.74,9046553,20.6599273,15.6621417,4.9977855
2026-04-30,368.51,371.99,363.0,370.48,6879865,21.2639415,16.7825017,4.4814398
2026-05-01,371.96,372.9,367.02,368.78,4945442,21.3592353,17.6978484,3.6613869
2026-05-04,368.55,370.83,364.65,370.75,4916862,21.3476367,18.4278061,2.9198306
2026-05-05,370.48,371.8,361.81,363.87,6489023,20.5464396,18.8515328,1.6949068
2026-05-06,363.1,368.55,358.25,367.28,6695494,19.9565964,19.0725455,0.8840509
2026-05-07,366.64,369.81,364.72,369.74,5235407,19.4632823,19.1506928,0.3125894
2026-05-08,371.99,379.98,371.99,379.98,6455080,19.6718449,19.2549233,0.4169216
2026-05-11,380.45,384.81,376.07,384.44,6949607,19.9668516,19.3973089,0.5695427
2026-05-12,382.85,397.42,382.01,396.39,9236323,20.923716,19.7025903,1.2211257
2026-05-13,396.5,404.15,393.0,401.16,8454062,21.8154621,20.1251647,1.6902974
2026-05-14,401.0,401.9,396.0,399.09,5342488,22.1003861,20.520209,1.5801771
2026-05-15,394.3,397.63,390.25,393.85,9811193,21.6537552,20.7469182,0.906837
2026-05-18,390.0,392.14,383.5,391.13,8400656,20.8400842,20.7655514,0.0745328
2026-05-19,390.0,394.99,387.51,389.24,5016806,19.8143296,20.575307,-0.7609775
2026-05-20,389.55,393.38,380.7,383.3,7783866,18.3110252,20.1224507,-1.8114255
2026-05-21,381.12,386.1,380.54,382.48,4732450,16.8591369,19.4697879,-2.610651
2026-05-22,381.92,390.54,381.01,388.47,5602085,16.0073254,18.7772954,-2.76997
2026-05-26,386.0,386.52,376.41,376.86,6498144,14.2313782,17.868112,-3.6367338
2026-05-27,378.42,384.53,377.09,384.01,4546689,13.248156,16.9441208,-3.6959648
2026-05-28,384.96,389.26,380.96,382.53,4334784,12.2087864,15.9970539,-3.7882675
2026-05-29,383.78,385.12,375.45,380.31,10262268,11.07824,15.0132911,-3.9350511
2026-06-01,376.1,383.34,375.92,379.86,6623720,10.0303391,14.0167007,-3.9863616
2026-06-02,377.98,380.08,374.72,377.92,3874403,8.9402705,13.0014147,-4.0611442
2026-06-03,380.0,387.46,376.81,377.0,6808435,7.9109543,11.9833226,-4.0723683
2026-06-04,390.0,401.38,389.82,396.47,12666064,8.5675191,11.3001619,-2.7326428
2026-06-05,399.54,404.04,397.2,399.47,10897297,9.2236024,10.88485,-1.6612476
2026-06-08,397.13,408.71,394.99,406.57,6963211,10.1988973,10.7476595,-0.5487622
2026-06-09,409.99,413.0,407.44,413.0,8590373,11.3597249,10.8700725,0.4896524
2026-06-10,413.5,415.98,404.55,407.46,6512882,11.6978124,11.0356205,0.6621919
2026-06-11,408.71,409.98,403.11,405.55,4938139,11.6770226,11.1639009,0.5131217
2026-06-12,409.01,409.89,404.81,408.52,7269619,11.764586,11.284038,0.480548
2026-06-15,406.7,414.16,399.65,411.04,6777892,11.900146,11.4072596,0.4928865
2026-06-16,410.68,411.75,406.54,407.65,4815079,11.6003125,11.4458702,0.1544423
2026-06-17,409.12,411.16,398.59,399.53,5838763,10.5854536,11.2737868,-0.6883332
2026-06-18,402.77,406.2,399.15,400.96,11896852,9.7837783,10.9757851,-1.1920068
2026-06-22,402.14,409.46,402.14,406.68,5818614,9.5004855,10.6807252,-1.1802398
2026-06-23,409.52,409.9,402.84,409.25,6675885,9.3752789,10.4196359,-1.044357
2026-06-24,410.54,413.43,400.0,405.8,6858810,8.8951282,10.1147344,-1.2196062
2026-06-25,406.65,417.58,406.65,415.53,6018521,9.1937551,9.9305385,-0.7367835
2026-06-26,416.16,427.93,416.16,427.89,10588247,10.3089328,10.0062174,0.3027154
2026-06-29,426.53,426.7,415.81,419.82,5167409,10.4214061,10.0892551,0.332151
2026-06-30,422.72,422.74,413.25,415.63,5779798,10.0565187,10.0827078,-0.0261891
2026-07-01,417.11,428.02,413.73,426.54,4985860,10.5263475,10.1714358,0.3549117
2026-07-02,428.13,430.2,420.54,425.36,3931596,10.6803576,10.2732201,0.4071374
2026-07-06,423.49,424.44,415.05,417.99,6379039,10.091387,10.2368535,-0.1454665
