date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2026-03-19,922.67,934.17,898.07,898.95,899301,3.1264991,11.874726,-8.7482269
2026-03-20,893.48,903.96,875.97,885.84,1937124,-0.9664512,9.3064906,-10.2729417
2026-03-23,896.17,904.43,876.74,877.01,660310,-4.8665524,6.471882,-11.3384343
2026-03-24,876.08,887.17,864.78,881.94,697218,-7.4734516,3.6828153,-11.1562668
2026-03-25,881.33,892.22,877.03,879.75,669463,-9.6054273,1.0251668,-10.630594
2026-03-26,879.62,884.07,863.05,863.56,835226,-12.457825,-1.6714316,-10.7863934
2026-03-27,862.52,864.9,852.55,860.16,840958,-14.8218652,-4.3015183,-10.5203468
2026-03-30,869.95,875.07,856.44,860.19,689205,-16.50273,-6.7417607,-9.7609694
2026-03-31,866.71,866.71,846.73,865.36,898972,-17.21916,-8.8372405,-8.3819195
2026-04-01,863.08,880.86,863.0,872.32,729561,-17.0290221,-10.4755968,-6.5534253
2026-04-02,872.17,887.25,866.79,884.28,570800,-15.7319167,-11.5268608,-4.2050559
2026-04-06,862.15,877.77,850.84,856.77,803716,-16.7309148,-12.5676716,-4.1632432
2026-04-07,857.81,866.0,845.52,856.62,892153,-17.3349058,-13.5211185,-3.8137873
2026-04-08,859.29,873.83,850.59,871.18,875724,-16.4490878,-14.1067123,-2.3423755
2026-04-09,869.01,879.1,868.02,873.43,593241,-15.3881297,-14.3629958,-1.0251339
2026-04-10,869.74,873.2,855.11,865.6,615265,-15.0061468,-14.491626,-0.5145208
2026-04-13,865.47,870.71,855.18,864.57,554752,-14.6180274,-14.5169063,-0.1011212
2026-04-14,862.85,875.53,857.86,862.79,614421,-14.2893524,-14.4713955,0.1820431
2026-04-15,861.84,869.97,857.84,863.42,465639,-13.8187455,-14.3408655,0.52212
2026-04-16,863.74,871.18,861.01,867.34,520746,-12.9798512,-14.0686627,1.0888114
2026-04-17,866.97,867.83,855.5,866.38,833202,-12.2512605,-13.7051822,1.4539217
2026-04-20,864.99,873.03,853.43,859.04,582299,-12.126339,-13.3894136,1.2630746
2026-04-21,858.0,858.0,836.62,842.25,1241001,-13.2296472,-13.3574603,0.1278131
